seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,Dets,GT_Dets,IDs,GT_IDs
MOT16-11,0.09699361455641403,0.14418266269970206,0.013984797611612356,0.09699361455641403,0.0682085300631535,0.04639080551455774,0.031298343563121715,0.020893611766272562,0.013744468815461987,0.010987502848873449,0.0069731911837120734,0.004989005559368849,0.0036602938412568066,0.0032362740600932493,0.0007395695838279102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016216590071374413,0.11922079564859908,0.06788968680224489,0.037037037037037035,0.022181146025878003,0.01282051282051282,0.006712936625327113,0.004028368794326241,0.002606232294617564,0.0017548825360883102,0.0009615928502743368,0.0006219960418433701,0.0001695585824902504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014526565582065208,0.07891040496363907,0.06852887076836943,0.05810688457981707,0.044163016133267056,0.03405035498589841,0.028141249286708653,0.029968760314109683,0.01865735275593883,0.01418338604411341,0.013932872941515953,0.016838483024735798,0.0032258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021510918013143487,0.20547198604752562,0.12262916939175932,0.06889034227163723,0.041857423152387184,0.024416830172225856,0.012862437322868977,0.007739263134946588,0.005014170481796381,0.0033791148899062567,0.001853063004142141,0.001199040767386091,0.0003270111183780249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02608630798710314,0.2211922084017836,0.1320112649612767,0.07416099507157944,0.045059845106782445,0.026284909645623092,0.013846514902605023,0.008331377610889463,0.005397793945083313,0.0036376437455996244,0.001994836892748181,0.0012907768129547055,0.00035203003989673785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028082115638780124,0.177232794114358,0.1480209043474097,0.12416394702689254,0.11220215601890789,0.09558951207638025,0.08191975417641477,0.08501759580124497,0.04851393707681093,0.031128455578205153,0.021937626855374846,0.027320574162679422,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05033582055621114,0.16915598065469092,0.16024177012082919,0.12878290216333838,0.1007236706415643,0.08737739190327327,0.09759905176013474,0.12235267157375561,0.12754887675947837,0.15726121388316958,0.22619599377797528,0.23829201101928368,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08981266448245181,0.14418266269970206,0.19161152835103945,0.2448290789873951,0.291320537099105,0.3386728727963502,0.39855861103973117,0.4498098479588492,0.4909320890080442,0.5230556771196015,0.5630134515245757,0.587511241636173,0.6067528856107197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6226447623069098,0.12733372541355037,0.09167136140409587,0.06326929086881027,0.0429947677511562,0.028834037785136605,0.01902537923767937,0.015229449165975748,0.009672184213366226,0.006922953919458964,0.005081189958005536,0.004493331459796492,0.0010270708716602684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02187130221308905,1885.0,1125.0,632.0,384.0,224.0,118.0,71.0,46.0,31.0,17.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.31578947368422,7289.0,8049.0,8542.0,8790.0,8950.0,9056.0,9103.0,9128.0,9143.0,9157.0,9163.0,9171.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,8934.684210526315,6637.0,7397.0,7890.0,8138.0,8298.0,8404.0,8451.0,8476.0,8491.0,8505.0,8511.0,8519.0,8522.0,8522.0,8522.0,8522.0,8522.0,8522.0,8522.0,8282.684210526315,8522,9174,162,69
COMBINED,0.09699361455641403,0.14418266269970206,0.013984797611612356,0.09699361455641403,0.0682085300631535,0.04639080551455774,0.031298343563121715,0.020893611766272562,0.013744468815461987,0.010987502848873449,0.0069731911837120734,0.004989005559368849,0.0036602938412568066,0.0032362740600932493,0.0007395695838279102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016216590071374413,0.11922079564859908,0.06788968680224489,0.037037037037037035,0.022181146025878003,0.01282051282051282,0.006712936625327113,0.004028368794326241,0.002606232294617564,0.0017548825360883102,0.0009615928502743368,0.0006219960418433701,0.0001695585824902504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014526565582065208,0.07891040496363907,0.06852887076836943,0.05810688457981707,0.044163016133267056,0.03405035498589841,0.028141249286708653,0.029968760314109683,0.01865735275593883,0.01418338604411341,0.013932872941515953,0.016838483024735798,0.0032258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021510918013143487,0.20547198604752562,0.12262916939175932,0.06889034227163723,0.041857423152387184,0.024416830172225856,0.012862437322868977,0.007739263134946588,0.005014170481796381,0.0033791148899062567,0.001853063004142141,0.001199040767386091,0.0003270111183780249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02608630798710314,0.2211922084017836,0.1320112649612767,0.07416099507157944,0.045059845106782445,0.026284909645623092,0.013846514902605023,0.008331377610889463,0.005397793945083313,0.0036376437455996244,0.001994836892748181,0.0012907768129547055,0.00035203003989673785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028082115638780124,0.177232794114358,0.1480209043474097,0.12416394702689254,0.11220215601890789,0.09558951207638025,0.08191975417641477,0.08501759580124497,0.04851393707681093,0.031128455578205153,0.021937626855374846,0.027320574162679422,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05033582055621114,0.16915598065469092,0.16024177012082919,0.12878290216333838,0.1007236706415643,0.08737739190327327,0.09759905176013474,0.12235267157375561,0.12754887675947837,0.15726121388316958,0.22619599377797528,0.23829201101928368,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08981266448245181,0.14418266269970206,0.19161152835103945,0.2448290789873951,0.291320537099105,0.3386728727963502,0.39855861103973117,0.4498098479588492,0.4909320890080442,0.5230556771196015,0.5630134515245757,0.587511241636173,0.6067528856107197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6226447623069098,0.12733372541355037,0.09167136140409587,0.06326929086881027,0.0429947677511562,0.028834037785136605,0.01902537923767937,0.015229449165975748,0.009672184213366226,0.006922953919458964,0.005081189958005536,0.004493331459796492,0.0010270708716602684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02187130221308905,1885.0,1125.0,632.0,384.0,224.0,118.0,71.0,46.0,31.0,17.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.31578947368422,7289.0,8049.0,8542.0,8790.0,8950.0,9056.0,9103.0,9128.0,9143.0,9157.0,9163.0,9171.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,8934.684210526315,6637.0,7397.0,7890.0,8138.0,8298.0,8404.0,8451.0,8476.0,8491.0,8505.0,8511.0,8519.0,8522.0,8522.0,8522.0,8522.0,8522.0,8522.0,8522.0,8282.684210526315,8522,9174,162,69
